#OTU ID,Y,Y20,Y20G,Y4,Y80,Y80G,taxonomy,rrn,rarity group
ASV_726,0,9,0,0,13,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces,10.65,MT
ASV_727,0,38,0,0,1,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium,6,CRT
ASV_728,0,23,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__Microvirga,3.18,CRT
ASV_729,0,18,0,0,0,1,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Sporosarcina;s__Sporosarcina_sp._JN19,2,MT
ASV_73,1,0,0,584,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas,#N/A,#N/A
ASV_730,0,37,0,0,0,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Lentzea,#N/A,#N/A
ASV_731,0,29,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Starkeya;s__Ancylobacter_sp._T46,#N/A,#N/A
ASV_732,0,17,0,0,168,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae,6.08,CRT
ASV_733,0,8,0,0,61,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae,#N/A,#N/A
ASV_734,0,30,0,0,21,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales,#N/A,#N/A
ASV_735,0,0,53,16,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter,5.01,CRT
ASV_736,0,0,7,3,0,32,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Pantoea,#N/A,#N/A
ASV_737,37,2,20,6,0,259,k__Bacteria;p__Firmicutes;c__Bacilli,#N/A,#N/A
ASV_738,23,0,0,32,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,2,MT
ASV_739,1,0,0,64,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas,#N/A,#N/A
ASV_74,74,250,0,95,243,2,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides_sp._MCC-SL3,2,MT
ASV_740,0,0,0,23,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas,#N/A,#N/A
ASV_741,5,0,0,92,0,0,k__Bacteria,10.65,CRT
ASV_742,9,0,1,499,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,2,CRT
ASV_743,0,41,0,0,132,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales,1.67,CRT
ASV_744,0,66,0,2,157,1,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Promicromonosporaceae;g__Cellulosimicrobium,2.5,CRT
ASV_745,1,0,5,1,0,75,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Planomicrobium,#N/A,#N/A
ASV_746,55,3,14,26,0,56,k__Bacteria;p__Proteobacteria,0,ART
ASV_747,0,0,0,0,0,16,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus,5.95,CRT
ASV_748,0,0,0,0,0,67,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Enterobacter,3.81,CRT
ASV_749,26,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Ramlibacter,10.65,CRT
ASV_75,5,206,1,5,477,1,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium,#N/A,#N/A
ASV_750,53,2,0,0,0,0,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales,5.95,MT
ASV_751,55,0,0,0,0,0,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales,0,CRT
ASV_752,7,0,3,13,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter,10.86,CRT
ASV_753,21,6,1,0,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Starkeya;s__Thiobacillus_sp._104,#N/A,#N/A
ASV_754,17,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae,#N/A,#N/A
ASV_755,65,6,1,0,2,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces,#N/A,#N/A
ASV_756,58,0,0,3,0,0,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales,#N/A,#N/A
ASV_757,4,0,0,18,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas,#N/A,#N/A
ASV_758,137,189,1,2,121,0,k__Bacteria;p__Actinobacteria,10.86,CRT
ASV_759,4,84,0,0,0,1,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas;s__Xanthomonadaceae_bacterium_H3,#N/A,#N/A
ASV_76,5,233,1,0,467,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter,#N/A,#N/A
ASV_760,8,33,0,0,8,1,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales,#N/A,#N/A
ASV_761,21,1,0,2,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter,2,CRT
ASV_762,20,1,0,4,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,10.65,CRT
ASV_763,19,5,0,0,0,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae,#N/A,#N/A
ASV_764,0,28,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter,#N/A,#N/A
ASV_765,0,23,0,0,0,0,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_litoralis,#N/A,#N/A
ASV_766,10,85,0,1,3,0,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus,#N/A,#N/A
ASV_767,5,20,1,1,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae,2,MT
ASV_768,3,51,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae,#N/A,#N/A
ASV_769,76,158,0,9,166,6,k__Bacteria,#N/A,#N/A
ASV_77,18,137,6,29,657,1,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales,2.5,CRT
ASV_770,8,31,0,0,28,0,k__Bacteria;p__Proteobacteria,#N/A,#N/A
ASV_771,13,18,0,0,5,0,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Paucimonas,#N/A,#N/A
ASV_772,0,19,0,1,15,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium_insulae,#N/A,#N/A
ASV_773,1,7,0,0,20,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales,#N/A,#N/A
ASV_774,2,41,0,0,25,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales,2.95,MT
ASV_775,0,8,0,1,39,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium,2,CRT
ASV_776,1,41,0,0,20,0,k__Bacteria,2.95,CRT
ASV_777,1,22,3,1,47,2,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter,1.67,CRT
ASV_778,0,20,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae;g__Ochrobactrum,1,CRT
ASV_779,11,14,0,0,30,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces,10.86,CRT
ASV_78,425,0,0,388,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,2,CRT
ASV_780,0,25,0,0,1,0,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Limnobacter,#N/A,#N/A
ASV_781,0,32,1,0,92,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales,3,MT
ASV_782,0,31,0,0,0,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae,10.65,MT
ASV_783,3,31,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__Microvirga,5.95,CRT
ASV_784,78,247,1,2,150,3,k__Bacteria,#N/A,#N/A
ASV_785,0,24,0,0,24,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales,2,MT
ASV_786,0,0,2,0,4,14,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Cellulomonadaceae;g__Cellulomonas;s__Cellulomonas_hominis,#N/A,#N/A
ASV_787,0,0,21,1,0,70,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae,5,CRT
ASV_788,2,6,0,2,28,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium,#N/A,#N/A
ASV_789,14,0,0,32,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Enterobacter,#N/A,#N/A
ASV_79,76,111,12,31,316,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Agromyces;s__Agromyces_sp._B109,2,MT
ASV_790,0,0,0,19,0,0,k__Bacteria,1.18,CRT
ASV_791,1,64,0,0,189,4,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales,#N/A,#N/A
ASV_792,4,45,0,0,79,3,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus,10.65,MT
ASV_793,20,0,10,29,0,20,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae,4.39,ART
ASV_794,4,0,13,1,0,76,k__Bacteria,#N/A,#N/A
ASV_795,132,0,0,3,0,0,k__Bacteria,1.18,CRT
ASV_796,47,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter,#N/A,#N/A
ASV_797,118,4,0,19,0,0,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales,10.65,MT
ASV_798,96,0,0,15,0,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces,2,MT
ASV_799,119,1,0,2,0,0,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus,2.5,CRT
ASV_8,1230,2487,194,1870,727,12,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium;s__Agrobacterium_tumefaciens,5.01,CRT
ASV_80,161,310,8,2,0,1,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales,1.67,CRT
ASV_800,4,0,1,0,2,8,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Ammoniibacillus,2.34,CRT
ASV_801,2,21,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae,#N/A,#N/A
ASV_802,1,44,0,0,1,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Afipia;s__Afipia_clevelandensis,5.01,CRT
ASV_803,46,7,0,0,0,0,k__Bacteria,#N/A,#N/A
ASV_804,1,17,1,1,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae,#N/A,#N/A
ASV_805,1,3,0,0,80,0,k__Bacteria,3.07,MT
ASV_806,1,211,0,2,443,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales,2.14,CRT
ASV_807,0,16,0,0,0,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium,10.65,MT
ASV_808,0,24,0,0,10,1,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium,2,MT
ASV_809,0,42,0,1,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__Microvirga,3.18,CRT
ASV_81,10,23,0,2,443,1,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides_sp._2100,2,MT
ASV_810,0,12,0,0,0,6,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus_endophyticus,#N/A,#N/A
ASV_811,0,21,0,0,0,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micromonosporales;f__Micromonosporaceae,#N/A,#N/A
ASV_812,3,11,0,0,14,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium,#N/A,#N/A
ASV_813,6,42,0,4,5,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium,2,MT
ASV_814,41,175,0,4,89,9,k__Bacteria;p__Actinobacteria;c__Actinobacteria,2,MT
ASV_815,0,4,0,0,41,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales,2.95,MT
ASV_816,0,44,0,0,6,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Kribbella;s__Kribbella_sp._4060,5.95,CRT
ASV_817,0,32,0,0,49,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales,2.95,CRT
ASV_818,0,17,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Azohydromonas;s__Azohydromonas_australica_DSM_1124,1,CRT
ASV_819,0,0,30,0,0,4,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae,10.65,MT
ASV_82,665,120,0,1,5,11,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus,10.65,CRT
ASV_820,3,0,14,5,0,36,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae,5.33,CAT
ASV_821,0,2,46,4,0,306,k__Bacteria,2.34,CRT
ASV_822,0,0,20,0,0,5,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae,2.95,MT
ASV_823,0,0,0,63,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas,#N/A,#N/A
ASV_824,0,0,0,3,20,0,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales,#N/A,#N/A
ASV_825,0,0,0,19,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,#N/A,#N/A
ASV_826,0,0,0,25,0,0,k__Bacteria;p__Proteobacteria,#N/A,#N/A
ASV_827,0,1,0,70,0,0,k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium,2.95,MT
ASV_828,1,0,0,43,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas,#N/A,#N/A
ASV_829,0,0,0,4,0,31,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae,2.95,CRAT
ASV_83,1219,54,0,0,2,4,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus,10.65,MT
ASV_830,0,4,0,0,22,6,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus,#N/A,#N/A
ASV_831,1,1,0,0,60,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria,#N/A,#N/A
ASV_832,22,0,0,2,0,33,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Planomicrobium,#N/A,#N/A
ASV_833,34,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter,3,CRT
ASV_834,118,0,0,4,0,0,k__Bacteria,1.67,CRT
ASV_835,52,0,14,9,0,1,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,#N/A,#N/A
ASV_836,57,0,1,141,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas,#N/A,#N/A
ASV_837,130,0,0,0,0,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae,#N/A,#N/A
ASV_838,6,14,0,0,0,0,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Fictibacillus,10.65,MT
ASV_839,45,3,1,3,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter,10.65,CRT
ASV_84,142,86,4,127,0,0,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Cupriavidus,10.65,CRT
ASV_840,5,5,2,1,5,1,0,3.07,CRT
ASV_841,29,25,0,1,15,0,k__Bacteria,10.65,CRT
ASV_842,34,19,0,0,1,0,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales,3.83,CRT
ASV_843,123,0,20,14,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,2,CRT
ASV_844,8,0,0,13,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter,6.08,CRT
ASV_845,70,8,0,0,0,0,k__Bacteria,#N/A,#N/A
ASV_846,75,9,0,10,3,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces,10.65,MT
ASV_847,40,3,0,1,0,0,k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Chryseobacterium,#N/A,#N/A
ASV_848,30,26,1,0,7,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales,3,CRT
ASV_849,0,32,0,0,1,0,k__Bacteria,#N/A,#N/A
ASV_85,0,402,0,0,34,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Glycomycetales;f__Glycomycetaceae;g__Glycomyces,#N/A,#N/A
ASV_850,0,35,0,3,0,1,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Variibacter,#N/A,#N/A
ASV_851,0,14,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae,2,CRT
ASV_852,0,26,0,1,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae,#N/A,#N/A
ASV_853,0,21,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Devosia,3.18,CRT
ASV_854,1,13,0,0,2,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Ensifer,#N/A,#N/A
ASV_855,0,15,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas,0,ART
ASV_856,0,18,0,0,0,0,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus,5.95,MT
ASV_857,0,8,0,0,21,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Arthrobacter,2,CRT
ASV_858,1,16,0,1,49,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria,10.65,CRT
ASV_859,0,28,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium,2,MT
ASV_86,0,0,0,536,0,1,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae,2,MT
ASV_860,51,200,0,32,20,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium,2.95,CRT
ASV_861,0,34,0,0,58,3,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium,10.65,CRT
ASV_862,0,8,0,0,32,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae,#N/A,#N/A
ASV_863,0,36,0,0,0,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micromonosporales;f__Micromonosporaceae;g__Micromonospora,5.95,ART
ASV_864,0,21,0,0,0,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Microbacterium,5.95,CRT
ASV_865,2,41,0,0,22,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales,6.4,CRT
ASV_866,0,1,0,29,0,0,k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium_multivorum,5.95,CRT
ASV_867,8,31,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__Microvirga,5.95,CRT
ASV_868,0,54,0,0,7,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales,5.33,CAT
ASV_869,0,35,0,0,26,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Agromyces,2,CRT
ASV_87,126,70,14,248,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Ensifer,#N/A,#N/A
ASV_870,0,0,53,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae,10.65,CRT
ASV_871,0,0,7,0,0,21,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Pantoea,#N/A,#N/A
ASV_872,37,5,376,30,0,86,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas,5.95,CRT
ASV_873,0,0,18,8,0,4,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Pantoea,#N/A,#N/A
ASV_874,0,0,0,19,0,0,k__Bacteria;p__Proteobacteria,10.65,MT
ASV_875,0,0,0,24,0,0,k__Bacteria;p__Proteobacteria,#N/A,#N/A
ASV_876,5,0,0,31,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Enterobacter,#N/A,#N/A
ASV_877,13,0,0,26,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae,#N/A,#N/A
ASV_878,4,0,1,12,0,27,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Agromyces,5.95,CRT
ASV_879,0,0,0,14,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Rhizobium,#N/A,#N/A
ASV_88,592,0,4,9,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter,1.67,CRT
ASV_880,3,0,0,13,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales,10.86,CRT
ASV_881,0,0,0,4,0,24,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus,5.95,CRT
ASV_882,0,2,0,58,0,0,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae,10.65,CRT
ASV_883,14,2,30,307,0,61,k__Bacteria,#N/A,#N/A
ASV_884,3,0,0,31,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas,1.18,CRT
ASV_885,0,2,0,47,7,0,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus,#N/A,#N/A
ASV_886,11,0,1,74,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Enterobacter,#N/A,#N/A
ASV_887,0,0,0,18,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas,2,CRT
ASV_888,0,0,0,44,0,0,k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium,3.18,CRT
ASV_889,0,4,0,42,0,0,k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium,#N/A,#N/A
ASV_89,348,23,2,0,0,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae,#N/A,#N/A
ASV_890,0,0,0,0,13,0,k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales;f__Promicromonosporaceae;g__Promicromonospora,#N/A,#N/A
